DE,PARA,CIDADE,PAÍS,DATA_DE_IDA,VOLTA,PREÇO,MILHAS,HORÁRIO,ESCALA,URL
MCO,SDU,Rio De Janeiro,Brazil,2026-06-07,Unknown,"1,368","50,654",20:55,3 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-07T00%3A00%3A00.000Z&destination=SDU&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,SAO,Sao Paulo SAO,Brazil,2026-06-06,Unknown,"1,676","62,082",7:00,2 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-06T00%3A00%3A00.000Z&destination=SAO&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,SCL,Santiago,Chile,2026-06-07,Unknown,"1,698","62,875",15:36,1 stop,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-07T00%3A00%3A00.000Z&destination=SCL&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,CCP,Concepcion (Thermas Chilan),Chile,2026-06-06,Unknown,"1,748","64,729",17:30,2 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-06T00%3A00%3A00.000Z&destination=CCP&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MIA,BUE,Buenos Aires,Argentina,2026-06-06,Unknown,"1,797","66,545",22:45,1 stop,https://www.latamairlines.com/br/pt/oferta-voos?origin=MIA&outbound=2026-06-06T00%3A00%3A00.000Z&destination=BUE&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,MCZ,Maceio,Brazil,2026-06-07,Unknown,"1,900","70,370",19:51,3 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-07T00%3A00%3A00.000Z&destination=MCZ&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,LSC,La Serena (CEN),Chile,2026-06-06,Unknown,"1,940","71,870",15:40,2 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-06T00%3A00%3A00.000Z&destination=LSC&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,LSC,La Serena (CEN),Chile,2026-06-07,Unknown,"1,940","71,870",17:30,2 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-07T00%3A00%3A00.000Z&destination=LSC&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,BPS,Porto Seguro,Brazil,2026-06-06,Unknown,"1,954","72,353",12:00,3 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-06T00%3A00%3A00.000Z&destination=BPS&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,MVD,Montevideo,Uruguay,2026-06-06,Unknown,"1,986","79,438",17:30,2 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-06T00%3A00%3A00.000Z&destination=MVD&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,AJU,Aracaju,Brazil,2026-06-06,Unknown,"2,007","74,337",12:00,3 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-06T00%3A00%3A00.000Z&destination=AJU&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,AJU,Aracaju,Brazil,2026-06-07,Unknown,"2,007","74,337",19:51,3 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-07T00%3A00%3A00.000Z&destination=AJU&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,IQQ,Iquique (Costeiro),Chile,2026-06-06,Unknown,"2,021","74,845",15:40,2 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-06T00%3A00%3A00.000Z&destination=IQQ&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,JPA,Joao Pessoa,Brazil,2026-06-06,Unknown,"2,037","75,447",20:39,3 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-06T00%3A00%3A00.000Z&destination=JPA&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
MCO,JDO,Juazeiro Do Norte Paraíba,Brazil,2026-06-07,Unknown,"2,037","75,447",20:55,3 stops,https://www.latamairlines.com/br/pt/oferta-voos?origin=MCO&outbound=2026-06-07T00%3A00%3A00.000Z&destination=JDO&inbound=null&adt=3&chd=0&inf=0&trip=OW&cabin=Economy&redemption=true&sort=PRICE%2Casc
