DE,PARA,CIDADE,PAÍS,DATA_DE_IDA,VOLTA,PREÇO,MILHAS,HORÁRIO,ESCALA,URL
SAO,NOV,Nova Iorque,United States,12junn19junn,Unknown,3912,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,MHT,Boston,United States,12junn19junn,Unknown,4307,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,CGX,Chicago,United States,12junn19junn,Unknown,3901,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,YZD,Toronto,Canada,12junn19junn,Unknown,2841,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,FIL,Filadélfia,United States,12junn19junn,Unknown,6029,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,ZBP,Baltimore,United States,12junn19junn,Unknown,3354,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,PIT,Pitsburgo,United States,12junn19junn,Unknown,6239,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,YIP,Detroit,United States,12junn19junn,Unknown,6640,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,CGF,Cleveland,United States,12junn19junn,Unknown,5897,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
SAO,IND,Indianápolis,United States,12junn19junn,Unknown,6623,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA2LTEyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNi0xOWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCY01IHxQQEZAEUBm7YMHgVHAEhIJ5ZAMby58Q0ARQGbtg78tVsA&hl=pt&curr=BRL
