Row,City,City Name,Country,Checkin_Date,Source,Price,Air Price,# Days,Hotel Name,URL,url_flight,Final Price
35,GRU,São Paulo,Brasil,2026-08-14,booking,504,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-08-14&checkout=2026-08-16&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1104.0
76,GRU,São Paulo,Brasil,2026-06-19,booking,612,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-06-19&checkout=2026-06-21&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1212.0
42,GRU,São Paulo,Brasil,2026-07-17,booking,684,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-07-17&checkout=2026-07-19&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1284.0
78,GRU,São Paulo,Brasil,2026-10-23,booking,756,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-10-23&checkout=2026-10-25&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1356.0
123,GRU,São Paulo,Brasil,2026-12-04,booking,864,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-12-04&checkout=2026-12-06&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1464.0
58,GRU,São Paulo,Brasil,2026-12-11,booking,864,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-12-11&checkout=2026-12-13&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1464.0
70,GRU,São Paulo,Brasil,2026-07-09,booking,972,100,3,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-07-09&checkout=2026-07-12&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1572.0
87,GRU,São Paulo,Brasil,2026-11-06,booking,990,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-11-06&checkout=2026-11-08&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1590.0
93,GRU,São Paulo,Brasil,2026-11-27,booking,1035,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-11-27&checkout=2026-11-29&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1635.0
6,GRU,São Paulo,Brasil,2026-11-13,booking,1100,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-11-13&checkout=2026-11-15&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1700.0
71,GRU,São Paulo,Brasil,2026-07-08,booking,1260,100,4,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-07-08&checkout=2026-07-12&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1860.0
106,CGH,São Paulo,Brasil,2026-11-07,booking,1378,100,1,Grande Termas de Araxá,https://www.booking.com/searchresults.pt-br.html?ss=Grande+Hotel+Termas+de+Arax%C3%A1&checkin=2026-11-07&checkout=2026-11-08&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,1978.0
