DE,PARA,CIDADE,PAÍS,DATA_DE_IDA,VOLTA,PREÇO,MILHAS,HORÁRIO,ESCALA,URL
FLN,YFB,Iqaluit,Canada,30-Apr,03-May,12823,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YCB,Cambridge Bay,Canada,30-Apr,03-May,13576,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YIO,Pond Inlet,Canada,30-Apr,03-May,17291,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YXP,Pangnirtung,Canada,30-Apr,03-May,15405,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YHK,Gjoa Haven,Canada,30-Apr,03-May,15373,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YAB,Arctic Bay,Canada,30-Apr,03-May,17739,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YVM,Qikiqtarjuaq,Canada,30-Apr,03-May,15405,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YCY,Clyde River,Canada,30-Apr,03-May,18569,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YBB,Kugaaruk,Canada,30-Apr,03-May,16012,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,YYH,Taloyoak,Canada,30-Apr,03-May,15163,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCeLdaYhmXlJAEdGsy1IaCEDAEhIJbmK7mYVMT0ARaNZlKe22WsA&hl=pt&curr=BRL
FLN,HNL,Honolulu,United States (Hawai),30-Apr,03-May,5516,,,,https://www.google.com/travel/explore?tfs=CBwQAxojEgoyMDI2LTA0LTMwagcIARIDRkxOcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCfbJ1rrcUzZAEcezWlp0CGPAEhIJKy2rPM3aMkARx7NaWqIzZMA&hl=pt&curr=BRL
