DE,PARA,CIDADE,PAÍS,DATA_DE_IDA,VOLTA,PREÇO,MILHAS,HORÁRIO,ESCALA,URL
SAO,,,Unknown,2abr5abr,Unknown,,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAREgASoNCAISCS9tLzAxcjZodw&tfu=GioaKAoSCfaIIKeDdFJAEdZlZBX6kUDAEhIJrKIveCOUT0AR6zKyCt37WsA&hl=pt&curr=BRL
SAO,,,Unknown,2abr5abr,Unknown,,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAREgASoNCAISCS9tLzAxcjZodw&tfu=GioaKAoSCfaIIKeDdFJAEdZlZBX6kUDAEhIJrKIveCOUT0AR6zKyCt37WsA&hl=pt&curr=BRL
SAO,,,Unknown,2abr5abr,Unknown,,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAREgASoNCAISCS9tLzAxcjZodw&tfu=GioaKAoSCfaIIKeDdFJAEdZlZBX6kUDAEhIJrKIveCOUT0AR6zKyCt37WsA&hl=pt&curr=BRL
SAO,,,Unknown,2abr5abr,Unknown,,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAREgASoNCAISCS9tLzAxcjZodw&tfu=GioaKAoSCfaIIKeDdFJAEdZlZBX6kUDAEhIJrKIveCOUT0AR6zKyCt37WsA&hl=pt&curr=BRL
SAO,,,Unknown,2abr5abr,Unknown,,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAREgASoNCAISCS9tLzAxcjZodw&tfu=GioaKAoSCfaIIKeDdFJAEdZlZBX6kUDAEhIJrKIveCOUT0AR6zKyCt37WsA&hl=pt&curr=BRL
SAO,,,Unknown,2abr5abr,Unknown,,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAREgASoNCAISCS9tLzAxcjZodw&tfu=GioaKAoSCfaIIKeDdFJAEdZlZBX6kUDAEhIJrKIveCOUT0AR6zKyCt37WsA&hl=pt&curr=BRL
SAO,,,Unknown,2abr5abr,Unknown,,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAREgASoNCAISCS9tLzAxcjZodw&tfu=GioaKAoSCfaIIKeDdFJAEdZlZBX6kUDAEhIJrKIveCOUT0AR6zKyCt37WsA&hl=pt&curr=BRL
SAO,,,Unknown,2abr5abr,Unknown,,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAREgASoNCAISCS9tLzAxcjZodw&tfu=GioaKAoSCfaIIKeDdFJAEdZlZBX6kUDAEhIJrKIveCOUT0AR6zKyCt37WsA&hl=pt&curr=BRL
SAO,EDF,Anchorage,United States,2abr5abr,Unknown,9059,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCZVaaAo4_E5AEXUZWYXis2DAEhIJvX1l8wwUS0ARdRlZhZpgZcA&hl=pt&curr=BRL
SAO,UNU,Juneau,United States,2abr5abr,Unknown,11081,,,,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA0LTAyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzEaKRIKMjAyNi0wNC0wNWoMCAQSCC9tLzAyajcxcg0IAxIJL20vMDIycGZtQAFIAXABggELCP___________wGYAQGyAQIgAQ&tfu=GioaKAoSCZVaaAo4_E5AEXUZWYXis2DAEhIJvX1l8wwUS0ARdRlZhZpgZcA&hl=pt&curr=BRL
